Catégorie,Substance Active,Concentration,Formulation,Produit Commercial,Numéro Homologation,Société,Fabricant,Année,eu_overall_status,eu_match_count,eu_checked_substances,eu_matched_names,eu_status_details,eu_errors
HERBICIDE,Metribuzine,600 g/L,SC,Sencor 600SC,H.089-11/21,PROMOCHIMIE,BAYER,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine,70%(g/kg),WG,MAYA,H.017-22,SLDA,UPL,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine,70%(g/kg),WG,DANCOR 70,H.004-16,PROTAGRI,UPL,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine,700 g/kg,WDG,MATRIX WDG,H.001-17,STIMA,SHARDA CROPCHEM,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine,700 g/kg,WDG,G RAZY 70% WDG,H.20-21,AGRIMED DISTRIBUTION,SHARDA CROPCHEM,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine,48%,SC,TUBERON,H.01-21,AGRIMATCO,UPL,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine,480 g/l,SC,buzzin,H.03-21,Delta agricole plus,shardacropchemli mited,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine,480 g/l,SC,Mitraze,H.015-22,AGRIMED DISTRIBUTION,shardacropchemli mited,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine,700 g/kg,WP,N OVAMET WP,H.037-22,AGRINOVA,AGROW ALLIED,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine,700 g/kg,WP,POMOCORE WP,H.001-22,NEGANOR,AGROW ALLIED,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine,Metribuzin,Metribuzine:EU_NOT_APPROVED,
HERBICIDE,Metribuzine+Clomazone,233g/l + 60 g/l,CS,CETUS,H.003-16,AGRIPROTEC,FMC,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Metribuzine+Clomazone,Metribuzin,Metribuzine+Clomazone:EU_NOT_APPROVED,
HERBICIDE,Metsulfuron Méthyl,20%,WG,Isomexx,H.043-11/21,AGRIPROTEC,NUFARM,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Metsulfuron Méthyl,,Metsulfuron Méthyl:NOT_IN_EU_LIST,
HERBICIDE,Metsulfuron Méthyl,20%,WG,Karal,H.003-13/23,BIOPROTECTIO N,NUFARM,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Metsulfuron Méthyl,,Metsulfuron Méthyl:NOT_IN_EU_LIST,
HERBICIDE,Metsulfuron Méthyl,20%,WG,Metsy WG,H.009-16,PROTAGRI,UNITED,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Metsulfuron Méthyl,,Metsulfuron Méthyl:NOT_IN_EU_LIST,
HERBICIDE,Metsulfuron Méthyl,20%,WG,M ETRON WG,H.038-22,AGRIMATCO,UNITED PHOSPHORUS,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Metsulfuron Méthyl,,Metsulfuron Méthyl:NOT_IN_EU_LIST,
HERBICIDE,Metsulfuron-methyl + Bensulfuron-methyl,40g/kg+500 g/kg,WG,XANADU,H.029-22,BIOPROTECTIO N,UPL limited,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Metsulfuron-methyl + Bensulfuron-methyl,Bensulfuron,Metsulfuron-methyl + Bensulfuron-methyl:EU_APPROVED,
HERBICIDE,Metrobromuron,500g/l,SC,PROMAN,H.02-21,NEGANOR,BELCHIM CROP PROTECTION/CE RITIS BELCHIM NV,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Metrobromuron,,Metrobromuron:NOT_IN_EU_LIST,
HERBICIDE,Oxyfluorfene,240 g/L,EC,Goal,H.081-11/21,promochimie,HANGZHOU,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Oxyfluorfene,FEN 560 (Fenugreek seed powder),Oxyfluorfene:EU_NOT_APPROVED,
HERBICIDE,Oxyfluorfene,240 g/L,E C,O X I F E N E C,H . 0 4 6 - 1 1 / 2 1,E t s M E Z G H A N I,I N DUST.,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Oxyfluorfene,FEN 560 (Fenugreek seed powder),Oxyfluorfene:EU_NOT_APPROVED,
HERBICIDE,Oxyfluorfene,240 g/L,EC,Clenofen 240,H.005-13/23,SANABEL AGRO,ZHEJIANG E-,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Oxyfluorfene,FEN 560 (Fenugreek seed powder),Oxyfluorfene:EU_NOT_APPROVED,
HERBICIDE,Oxyfluorfene,240 g/L,EC,Oxistar 24%,H.087-11/21,SOCOOPEC,ZHEJIANG E-,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Oxyfluorfene,FEN 560 (Fenugreek seed powder),Oxyfluorfene:EU_NOT_APPROVED,
HERBICIDE,Oxyfluorfene,240 g/l,EC,FENFEN EC,H.041-22,ATLAS AGRICOLE,LAINCO,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Oxyfluorfene,FEN 560 (Fenugreek seed powder),Oxyfluorfene:EU_NOT_APPROVED,
HERBICIDE,Oxyfluorfene,240 g/l,EC,VERIN EC,H.035-22,NEGANOR,LAINCO,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Oxyfluorfene,FEN 560 (Fenugreek seed powder),Oxyfluorfene:EU_NOT_APPROVED,
HERBICIDE,Pendimethaline,400 g/L,SC,HERBOL,H.008-17,EXCEL AGRI,SHARDA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pendimethaline,Pendimethalin,Pendimethaline:EU_APPROVED,
HERBICIDE,Pendimethaline,400 g/L,SC,Penda,16-010H.,DELTA,SHARDA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pendimethaline,Pendimethalin,Pendimethaline:EU_APPROVED,
HERBICIDE,Pendimethaline,400 g/L,EC,TERAPUR,H.002-16,Ets MEZGHANI,IndustrialQuimica Key,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pendimethaline,Pendimethalin,Pendimethaline:EU_APPROVED,
HERBICIDE,Pendimethaline,455 g/L,EC,Stomp Aqua,H.048-11/21,STIMA,BASF,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pendimethaline,Pendimethalin,Pendimethaline:EU_APPROVED,
HERBICIDE,Pendimethaline,455 g/L,EC,prowl aqua EC,H.15-21,cotugrain,BASF,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pendimethaline,Pendimethalin,Pendimethaline:EU_APPROVED,
HERBICIDE,Pendimethaline +Clomazon,333g/l+30 g/l,CS,STALLION,H.07-21,AGRIPROTEC,FMC,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pendimethaline +Clomazon,Pendimethalin,Pendimethaline +Clomazon:EU_APPROVED,
HERBICIDE,Phenmedipham + Desmedipham +Ethofumesate,75 g/l+15 g/l+115 g/l,SC,BETASANA TRIO,H.016-20,AGRIPROTEC,UPL Limited,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Phenmedipham + Desmedipham +Ethofumesate,Desmedipham,Phenmedipham + Desmedipham +Ethofumesate:EU_NOT_APPROVED,
HERBICIDE,Phenmediphame + Desmedipham + Ethofumesate,91 g/L +71 g/L + 112 g/L,EC,Betanal Expert 274EC,H.049-11/21,SEPCM,BAYER CROPSCIENCE,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Phenmediphame + Desmedipham + Ethofumesate,Desmedipham,Phenmediphame + Desmedipham + Ethofumesate:EU_NOT_APPROVED,
HERBICIDE,Pinoxaden +Florasulam +Safener (cloquintocet- mexyl),45 g/l + 5 g/l +11.25 g/l,EC,Navigator,H.005-14/24,BIOPROTECTIO N,SYNGENTA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pinoxaden +Florasulam +Safener (cloquintocet- mexyl),Florasulam,Pinoxaden +Florasulam +Safener (cloquintocet- mexyl):EU_APPROVED,
HERBICIDE,Pinoxaden +Florasulam +Safener (cloquintocet- mexyl),25g/l +25g/l +6.25 g/l,EC,Traxospratic,H.014-15,BIOPROTECTIO N,Syngenta,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pinoxaden +Florasulam +Safener (cloquintocet- mexyl),Florasulam,Pinoxaden +Florasulam +Safener (cloquintocet- mexyl):EU_APPROVED,
HERBICIDE,Pinoxaden +Clodinafop- propargyl+Florasulam+clo quintocet-mexyl,"30g/l +30g/l +7,5 g/l+7,5 g/l",EC,Swipe,H.013-15,BIOPROTECTON,Syngenta,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pinoxaden +Clodinafop- propargyl+Florasulam+clo quintocet-mexyl,Florasulam,Pinoxaden +Clodinafop- propargyl+Florasulam+clo quintocet-mexyl:EU_APPROVED,
HERBICIDE,Pinoxaden +Clodinafop- propargyl+Florasulam+clo quintocet-mexyl,50 g/l +12.5 g/l,EC,Axial pratic,H.015-15,BIOPROTECTIO,Syngenta,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pinoxaden +Clodinafop- propargyl+Florasulam+clo quintocet-mexyl,Florasulam,Pinoxaden +Clodinafop- propargyl+Florasulam+clo quintocet-mexyl:EU_APPROVED,
HERBICIDE,prometryn,500 g/l,SC,gesagard 500 FW,H.06-21,bioprotection,syngentacrop protection,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,prometryn,Prometryn,prometryn:EU_NOT_APPROVED,
HERBICIDE,Propaquizafop,10%,EC,PRODIGE,H.024-22,SHARDA CROPCHEM TUNISIA,SHARDA CROPCHEM limited,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Propaquizafop,Propaquizafop,Propaquizafop:EU_APPROVED,
HERBICIDE,Propaquizafop,10%,EC,KIFEN EC,H.01-23,SANABEL AGRO,SHARDA CROPCHEM limited,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Propaquizafop,Propaquizafop,Propaquizafop:EU_APPROVED,
HERBICIDE,Propyzamide,400g/l,SC,PROPYZ,H.013-18,AGRIPROTEC,BARCLAY,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Propyzamide,Propyzamide,Propyzamide:EU_APPROVED,
HERBICIDE,Propyzamide,400g/l,SC,PROPER FLO SC,H.005-18,AGROSYSTEME S,Globachem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Propyzamide,Propyzamide,Propyzamide:EU_APPROVED,
HERBICIDE,Propyzamide,400g/l,SC,CADDY SC,H.016-17,RAYEN PHYTAGRI,BARCLAY CHEMICALS Ltd,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Propyzamide,Propyzamide,Propyzamide:EU_APPROVED,
HERBICIDE,Prosulfocarb,80%,EC,PROXER,H.09-21,AGRIMED DISTRIBUTION,shardacrochem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Prosulfocarb,Prosulfocarb,Prosulfocarb:EU_APPROVED,
HERBICIDE,Prosulfocarb,80%,EC,ROXANE EC,H.036-22,COTUGRAIN,shardacrochem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Prosulfocarb,Prosulfocarb,Prosulfocarb:EU_APPROVED,
HERBICIDE,Prosulfocarb,800 g/L,EC,Roxy,H.052-11/21,,GLOBACHEM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Prosulfocarb,Prosulfocarb,Prosulfocarb:EU_APPROVED,
HERBICIDE,Prosulfocarb,800 g/L,EC,Fidox 800 EC,H.024-15,AMINCO,GLOBACHEM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Prosulfocarb,Prosulfocarb,Prosulfocarb:EU_APPROVED,
HERBICIDE,Prosulfocarb,800 g/L,EC,Boxer,H.053-11/21,,SYNGENTA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Prosulfocarb,Prosulfocarb,Prosulfocarb:EU_APPROVED,
HERBICIDE,Pyroxsulam,"46,6 g/L",OD,PRIORITY,H.016-18,ATLAS AGRICOLE,DOW AGROSCIENCES/ corteva,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pyroxsulam,Pyroxsulam,Pyroxsulam:EU_APPROVED,
HERBICIDE,P yroxsulam,"46,6 g/L",OD,Pallas 45 OD,H.054-11/21,SEPCM,DOW AGROSCIENCES,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,P yroxsulam,,P yroxsulam:NOT_IN_EU_LIST,
HERBICIDE,Pyroxasulfone,85 %,WG,YAMATO 85 WG,H.027-22,AGRIMATCO,Kumaichemicalind ustry,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Pyroxasulfone,Pyroxasulfone,Pyroxasulfone:EU_NOT_APPROVED,
HERBICIDE,Pyroxsulam +Florasulam +Cloquintocetmexyl,"70,8 g/kg +14,2g/kg + 70,8g/hg",WG,Broadway,H.014-18,agriprotec,DOW AGROSCIENCES/ CORTEVA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pyroxsulam +Florasulam +Cloquintocetmexyl,Florasulam,Pyroxsulam +Florasulam +Cloquintocetmexyl:EU_APPROVED,
HERBICIDE,Pyraflufen-ethyl,"26,5 g/l",EC,VOLCAN EC,H.014-22,ATLAS AGRICOLE,SPICAM INAGRA SA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Pyraflufen-ethyl,Pyraflufen-ethyl,Pyraflufen-ethyl:EU_APPROVED,
HERBICIDE,Saflufenacil,700g/kg,WG,Heat,H.005-15,AGRIPROTEC,BASF,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Saflufenacil,Saflufenacil,Saflufenacil:EU_NOT_APPROVED,
HERBICIDE,Simazine,500 g/L,SC,SIMAKEY,H.091-11/21,Ets MEZGHANI,INDUSTRIAL,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Simazine,Simazine,Simazine:EU_NOT_APPROVED,
HERBICIDE,Terbuthylazine,750g/kg,WG,TERBYNE 75 WG,H.017-20,EL KHADRA,SIPCAM INAGRA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Terbuthylazine,Terbuthylazine,Terbuthylazine:EU_APPROVED,
HERBICIDE,Terbuthylazine,750g/kg,WG,Terbuzine 75 WG,H.007-15,promochimie,SIPCAM INAGRA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Terbuthylazine,Terbuthylazine,Terbuthylazine:EU_APPROVED,
HERBICIDE,Triflusulfuronmethyl,500 g/kg,WG,SAFARI 50 WG,H.002-22,SEPCM,FMC,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Triflusulfuronmethyl,Triflusulfuron (formerly Triflusulfuron-methyl),Triflusulfuronmethyl:EU_NOT_APPROVED,
HERBICIDE,Thifensulfuron-methyl +Tribuneron-methyl,40 % + 15 %,WG,Gipsy,H. 003-14/24,EL MOUSSEM,ROTAM AGROCHEMICA L,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Thifensulfuron-methyl +Tribuneron-methyl,Thifensulfuron-methyl,Thifensulfuron-methyl +Tribuneron-methyl:EU_APPROVED,
HERBICIDE,Triallate,450 g/l,CS,AVADEX FACTOR CS,H.025-22,ATLAS AGRICOLE,GOWAN CROP PROTECTION LIMITED,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Triallate,,Triallate:NOT_IN_EU_LIST,
HERBICIDE,Tribenuronmethyl +,56.3 %+ 18.7 %,WG,BOMBA WG,H.011-18,EL KHADRA,JSC(AVGUST),2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tribenuronmethyl +,Tribenuron (aka metometuron),Tribenuronmethyl +:EU_APPROVED,
HERBICIDE,Florasulam,56.3 %+ 18.7 %,WG,,,,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Florasulam,Florasulam,Florasulam:EU_APPROVED,
HERBICIDE,Tribenuron-Methyl,75%,WG,TOSCANA,H.010-18,AGRIPROTEC,PROPLAN/QUME,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tribenuron-Methyl,Tribenuron (aka metometuron),Tribenuron-Methyl:EU_APPROVED,
HERBICIDE,Tribenuron-Methyl,75%,WG,SKYLLA WDG,H.012-18,AGRONOMIC LAND,ROTAM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tribenuron-Methyl,Tribenuron (aka metometuron),Tribenuron-Methyl:EU_APPROVED,
HERBICIDE,Tribenuron-Methyl,75%,WG,Volteo 75 WG,16-008H.,EL KHADRA,INDUSTRIAS,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tribenuron-Methyl,Tribenuron (aka metometuron),Tribenuron-Methyl:EU_APPROVED,
HERBICIDE,Tribenuron-Methyl,75%,WG,TRISTAR WG,H.020-18,SANABEL AGRO,Sharda Cropchem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tribenuron-Methyl,Tribenuron (aka metometuron),Tribenuron-Methyl:EU_APPROVED,
HERBICIDE,Tribenuron-Methyl,75%,WG,TRYBERON 75 WG,H.02-24,AGRIMED DISTRIBUTION,Sharda Cropchem,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tribenuron-Methyl,Tribenuron (aka metometuron),Tribenuron-Methyl:EU_APPROVED,
HERBICIDE,Tribenuron-Methyl,75%,WG,Granstar,H.057-11/21,SEPCM,DU PONT,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tribenuron-Methyl,Tribenuron (aka metometuron),Tribenuron-Methyl:EU_APPROVED,
HERBICIDE,Tribenuron-Methyl,75%,WG,Corida 75 WG,H.088-11/21,SOCOOPEC,AGRIA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tribenuron-Methyl,Tribenuron (aka metometuron),Tribenuron-Methyl:EU_APPROVED,
HERBICIDE,Tribenuron-Methyl,75%,WG,TRIBUNEO 75 G,H.015-20,SSCC,AGRIA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Tribenuron-Methyl,Tribenuron (aka metometuron),Tribenuron-Methyl:EU_APPROVED,
HERBICIDE,Trebuniron-methyl + Florasulame,250g/l+104g/kg,SG,FLAME DUO SG,H.006-22,SOLAGRI,ALBAUGH,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,Trebuniron-methyl + Florasulame,Florasulam,Trebuniron-methyl + Florasulame:EU_APPROVED,
HERBICIDE,Trifluraline,4 8 0 g / L,E C,H e r b a l i n e,H.058-11/21,SEPCM,AAKO,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Trifluraline,Trifluralin,Trifluraline:EU_NOT_APPROVED,
HERBICIDE,Trifluraline,4 8 0 g / L,E C,R A L I N E 4 80 EC,H.021-22,EL KHADRA,,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Trifluraline,Trifluralin,Trifluraline:EU_NOT_APPROVED,
HERBICIDE,Trifluraline,4 8 0 g / L,E C,H E R B A S T AR EC,H.011-20,AGRIPLUS,,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Trifluraline,Trifluralin,Trifluraline:EU_NOT_APPROVED,
HERBICIDE,Trifluraline,4 8 0 g / L,E C,F l u r a l,H.092-11/21,Ets MEZGHANI,,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Trifluraline,Trifluralin,Trifluraline:EU_NOT_APPROVED,
HERBICIDE,Trifluraline,4 8 0 g / L,E C,R i d a l i n e,H.082-11/21,SEPCM,DOW AGROSCIENCES,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Trifluraline,Trifluralin,Trifluraline:EU_NOT_APPROVED,
HERBICIDE,Trifluraline,4 8 0 g / L,E C,T r i f l e x,H.006-17,STEC,AAKO,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Trifluraline,Trifluralin,Trifluraline:EU_NOT_APPROVED,
HERBICIDE,"2,4- D + MCPA",345 g/l +345 g/l,SL,Weedone Plus,H.001-13/23,BIOPROTECTIO,NUFARM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4- D + MCPA,MCPA,4- D + MCPA:EU_APPROVED,
HERBICIDE,"2,4- D + MCPA",345 g/l +345 g/l,SL,DAMEX FORTE SUPER,H.21-21,SOCOOPEC,NUFARM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4- D + MCPA,MCPA,4- D + MCPA:EU_APPROVED,
HERBICIDE,"2,4 –D EHE","904,5 g/L",EC,certrol DS EC,H.18-21,agriprotec,A H MARKS / NUFARM,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,4 –D EHE,,4 –D EHE:NOT_IN_EU_LIST,
HERBICIDE,"2,4 D –Ester butylglycol",600 g/L,EC,Weedone,H.060-11/21,BIOPROTECTIO,NUFARM,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,4 D –Ester butylglycol,,4 D –Ester butylglycol:NOT_IN_EU_LIST,
HERBICIDE,"2,4 D –Ester butylglycol",600 g/L,EC,Desormone lourd,H.078-11/21,SEPCM,NUFARM,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,4 D –Ester butylglycol,,4 D –Ester butylglycol:NOT_IN_EU_LIST,
HERBICIDE,"2,4-D Acide +Florasulam","300 g/L +6,25 g/L",SE,Nikos 306 SE,H.011-13/23,ATLAS AGRICOLE,,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Acide +Florasulam,"2,4-D",4-D Acide +Florasulam:EU_APPROVED,
HERBICIDE,"2,4-D Sel d’amine",720 g/L,SL,Dicopur 720 SL,H.008-13/23,AGRIPROTEC,NUFARM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Sel d’amine,"2,4-D",4-D Sel d’amine:EU_APPROVED,
HERBICIDE,"2,4-D Sel d’amine",720 g/L,SL,Sanaphen D 720 SL,H.013-13/23,ATLAS AGRICOLE,DOW AGROSCIENCES,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Sel d’amine,"2,4-D",4-D Sel d’amine:EU_APPROVED,
HERBICIDE,"2,4-D Sel d’amine",720g/l,SL,Topol,H.009-15,EL KHADRA,SHARDA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Sel d’amine,"2,4-D",4-D Sel d’amine:EU_APPROVED,
HERBICIDE,"2,4-D Sel d’amine",720g/l,SL,SHARMINA 720 SL,H.005-17,AGRINOVA,SHARDA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Sel d’amine,"2,4-D",4-D Sel d’amine:EU_APPROVED,
HERBICIDE,"2,4-D Sel d’amine",720g/l,SL,Stopweeds,H.011-15,SANABEL AGRO,SHARDA,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Sel d’amine,"2,4-D",4-D Sel d’amine:EU_APPROVED,
HERBICIDE,"2,4-D Sel de Dimethylamine",860g/l,SL,Amanora,H.014-17,AGRIMATCO,UPL,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Sel de Dimethylamine,"2,4-D",4-D Sel de Dimethylamine:EU_APPROVED,
HERBICIDE,"2,4-D Sel de Dimethylamine",860g/l,SL,D IAMEX SL,H.037-22,COTUGRAIN,UPL,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Sel de Dimethylamine,"2,4-D",4-D Sel de Dimethylamine:EU_APPROVED,
HERBICIDE,"2,4-D Sel de Dimethylamine",720g/l,SL,BLITZ 720 SL,H.022-22,EL KHADRA,JIANGSU,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Sel de Dimethylamine,"2,4-D",4-D Sel de Dimethylamine:EU_APPROVED,
HERBICIDE,"2,4-D Sel de Dimethylamine",720g/l,SL,BOZAR,H.012-17,AGRIPLUS,JIANGSU,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,4-D Sel de Dimethylamine,"2,4-D",4-D Sel de Dimethylamine:EU_APPROVED,
HERBICIDE,"Dicamba +2,4 – D",120 g/L +344 g/L,SL,Dialen Super,H.011-11/21,BIOPROTECTIO N,SYNGENTA,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,2,Dicamba +2 | 4 – D,Dicamba | Dimoxystrobin,Dicamba +2:EU_APPROVED | 4 – D:EU_NOT_APPROVED,
HERBICIDE,2.4-D +Glyphosate,160 g/l+240 g/l,SL,KYLEO,H.011-22,EL MOUSSEM,NUFARM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,2.4-D +Glyphosate,"2,4-D",2.4-D +Glyphosate:EU_APPROVED,
HERBICIDE,2.4-D +Glyphosate,160 g/l+240 g/l,SL,NUFOSATESL,H.040-22,SANABEL AGRO,NUFARM,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,2.4-D +Glyphosate,"2,4-D",2.4-D +Glyphosate:EU_APPROVED,
HERBICIDE,2.4-D-ethylhexyl + Florasulam,453g/l+6g/l,SE,BOOSTER SE,H.028-22,FERTITECH,TOPAGRO BIOSCIENCE,2024,ALL_SUBSTANCES_APPROVED_IN_EU,1,2.4-D-ethylhexyl + Florasulam,"2,4-D",2.4-D-ethylhexyl + Florasulam:EU_APPROVED,
HERBICIDE,"(E,Z,Z)-3,8,11Tetradecatrien 1-y acetate (E,Z)-",0.5 mg /unité,SE,PHERODIS,D.007-16,NUTRIPLANT,KOPPERT,2024,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,2,(E | Z | Z)-3 | 11Tetradecatrien 1-y acetate (E | Z)-,Diflufenican | Mancozeb,(E:EU_APPROVED | Z:EU_NOT_APPROVED | Z)-3:NOT_IN_EU_LIST | 11Tetradecatrien 1-y acetate (E:NOT_IN_EU_LIST | Z)-:NOT_IN_EU_LIST,
HERBICIDE,"3,8Tetradecatrien1- y acetate",0.5 mg /unité,SE,Tutaabsoluta,,,,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,8Tetradecatrien1- y acetate,,8Tetradecatrien1- y acetate:NOT_IN_EU_LIST,
HERBICIDE,"3,8Tetradecatrien1- y acetate",0.5 mg /unité,SE,,D.002-22,BIOPROTECTION,Chemitica international,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,8Tetradecatrien1- y acetate,,8Tetradecatrien1- y acetate:NOT_IN_EU_LIST,
HERBICIDE,"3,8Tetradecatrien1- y acetate",0.5 mg /unité,SE,,D.004-17,NUTRIPLANT,SANSAN PRODESING/,2024,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,8Tetradecatrien1- y acetate,,8Tetradecatrien1- y acetate:NOT_IN_EU_LIST,
